ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,livestock_goat,maize,pasta,sorghum,teff_fao,wheat,o_livestock_goat,h_livestock_goat,l_livestock_goat,c_livestock_goat,inflation_livestock_goat,trust_livestock_goat,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_pasta,h_pasta,l_pasta,c_pasta,inflation_pasta,trust_pasta,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_teff_fao,h_teff_fao,l_teff_fao,c_teff_fao,inflation_teff_fao,trust_teff_fao,o_wheat,h_wheat,l_wheat,c_wheat,inflation_wheat,trust_wheat,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2009-12-01,2009,12,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,624.09,651.03,597.15,616.49,-13.31,9.6,392.71,417.53,367.89,396.04,-33.47,9.1,17.82,18.62,17.01,17.65,-20.08,9.7,4.61,4.9,4.32,4.48,-29.78,9.7,813.11,843.07,783.16,811.9,-15.27,9.7,5.4,6.07,4.74,5.22,-0.82,9.3,0.52,0.55,0.49,0.52,-32.91,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2010-01-01,2010,1,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,626.07,651.55,599.47,599.47,-12.78,9.6,396.68,419.45,373.9,382.6,-7.78,9.1,17.82,18.6,17.05,17.28,-10.26,9.7,4.51,4.79,4.23,4.35,-13.9,9.7,816.98,848.16,785.79,791.48,-10.78,9.7,5.43,5.97,4.83,4.83,-25.36,9.3,0.52,0.55,0.5,0.51,-7.99,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2010-02-01,2010,2,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,608.32,633.5,543.64,543.64,-22.27,9.6,378.37,399.21,357.52,391.56,-4.38,9.1,17.42,18.2,16.63,16.77,-11.71,9.7,4.48,4.76,4.2,4.27,-12.88,9.7,796.72,826.17,733.23,733.23,-18.45,9.7,4.93,5.49,4.37,4.62,-33.26,9.3,0.5,0.53,0.47,0.51,-5.06,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2010-03-01,2010,3,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,550.06,579.87,520.25,531,-21.22,9.6,393.14,413.51,326.02,326.02,-8.34,9.1,16.86,17.64,15.76,15.76,-12.64,9.7,4.3,4.58,3.9,3.9,-13.82,9.7,733.92,761.74,704.18,704.18,-18.91,9.7,4.79,5.4,4.31,5.4,-17.41,9.3,0.52,0.54,0.43,0.43,-8.88,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2010-04-01,2010,4,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,538.12,565.44,510.79,563.7,-16.5,9.6,324.94,349.32,300.56,344.9,-5.42,9.1,15.77,16.86,14.98,16.86,-6.3,9.7,4.02,4.29,3.74,4.24,-6.13,9.7,702.51,740.35,676.22,740.35,-14.87,9.7,5.66,6.33,4.96,4.96,-20.32,9.3,0.43,0.46,0.4,0.46,-5.83,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2010-05-01,2010,5,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,573.54,601.82,545.26,600.9,-8.41,9.6,346.48,370.8,322.17,341.3,-9.09,9.1,17.17,18.03,16.31,17.19,-3.59,9.7,4.25,4.52,3.99,4.3,-4.68,9.7,744.27,779.38,716.23,779.38,-8.72,9.7,5.03,5.67,4.39,5.67,-6.93,9.3,0.46,0.49,0.43,0.45,-9.02,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2010-06-01,2010,6,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,612.49,642.07,582.91,586.88,-6.3,9.6,339.7,361.59,317.81,344,-10.09,9.1,17.47,18.23,16.71,17.3,-2.35,9.7,4.43,4.7,4.16,4.37,-2.71,9.7,791.05,820.17,761.93,766.02,-8.03,9.7,6.01,6.73,5.28,5.45,-2.89,9.3,0.45,0.48,0.42,0.46,-9.9,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2010-07-01,2010,7,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,596.54,624.61,568.47,584.84,-10.16,9.6,348.9,369.12,328.67,347.59,-9.15,9.1,17.54,18.3,16.78,17.47,-3.28,9.7,4.39,4.66,4.11,4.44,-2.26,9.7,776.79,805.93,747.65,760.96,-11.16,9.7,5.52,6.15,4.89,5.31,-7.91,9.3,0.46,0.49,0.44,0.46,-9.13,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2010-08-01,2010,8,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,594.26,620.5,551.34,551.34,-15.85,9.6,345.68,364.54,326.81,344.9,-12.72,9.1,17.71,18.47,16.94,17.23,-6.93,9.7,4.57,4.85,4.29,4.44,-5.48,9.7,768.75,797.38,721.34,721.34,-16.59,9.7,5.54,6.05,4.89,4.89,-16.16,9.3,0.46,0.48,0.43,0.46,-12.76,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2010-09-01,2010,9,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,558.95,588.03,531.81,588.03,-11.17,9.6,350.15,367.59,331.6,331.6,-13.33,9.1,17.4,18.18,16.63,17.94,-1.01,9.7,4.46,4.74,4.18,4.52,0.17,9.7,726.26,753.58,698.94,752.58,-12.98,9.7,4.97,5.55,4.39,4.59,-18.28,9.3,0.46,0.49,0.44,0.44,-13.13,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2010-10-01,2010,10,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,598.5,627.35,569.66,613.51,-2.23,9.6,331.04,347.89,314.19,335.01,-20.28,9.1,18.25,19.06,17.43,17.83,-1.39,9.7,4.65,4.94,4.37,4.4,-4.98,9.7,758.45,786.87,730.03,773.27,-7.05,9.7,4.76,5.27,4.25,4.49,-23.5,9.3,0.44,0.46,0.42,0.45,-19.6,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2010-11-01,2010,11,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,624.88,653.21,526.84,526.84,-14.36,9.6,339.85,355.91,310.73,310.73,-21.54,9.1,18.05,18.85,16.56,16.56,-6.33,9.7,4.43,4.72,4.12,4.12,-8.16,9.7,784.9,814.38,683.69,683.69,-15.53,9.7,4.62,5.08,4.17,4.53,-14.62,9.3,0.45,0.47,0.41,0.41,-21.17,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2010-12-01,2010,12,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,532.86,570.07,495.65,516.54,-16.21,9.6,311.7,328.42,294.98,297.23,-24.95,9.1,16.58,17.47,15.7,16.06,-9.02,9.7,4.24,4.51,3.95,3.95,-11.8,9.7,687.21,711.84,662.58,674.34,-16.94,9.7,4.69,5.11,4.27,4.8,-7.96,9.3,0.41,0.44,0.39,0.39,-24.52,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2011-01-01,2011,1,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,523.45,556.46,490.21,490.21,-18.23,9.6,302.76,318.36,269.3,269.3,-29.61,9.1,16.12,16.86,14.81,14.81,-14.33,9.7,3.98,4.24,3.5,3.5,-19.51,9.7,673.27,699.11,641.98,641.98,-18.89,9.7,4.98,5.43,4.43,4.43,-8.34,9.3,0.4,0.42,0.36,0.36,-29.12,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2011-02-01,2011,2,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,496.56,526.79,466.33,480.44,-11.63,9.6,271.24,287.84,233.18,233.18,-40.45,9.1,14.77,15.56,13.97,13.97,-16.66,9.7,3.61,3.87,3.19,3.19,-25.32,9.7,643.05,666.23,619.88,624.89,-14.78,9.7,4.52,5.04,4.01,4.64,0.38,9.3,0.36,0.38,0.31,0.31,-39.44,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2011-03-01,2011,3,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,487.16,562.54,459.9,562.54,5.94,9.6,239.44,307.9,222.32,307.9,-5.56,9.1,13.96,16.85,13.28,16.85,6.89,9.7,3.21,4.12,2.98,4.12,5.43,9.7,624.45,735.76,600.41,735.76,4.48,9.7,4.85,5.46,4.39,5.46,1.17,9.3,0.32,0.41,0.3,0.41,-5.04,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2011-04-01,2011,4,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,574.95,617.35,532.55,601.31,6.67,9.6,307.65,344.9,271.43,344.9,0,9.1,17.47,18.95,15.99,17.86,5.89,9.7,4.2,4.68,3.72,4.36,3,9.7,747.52,797.97,723.61,797.97,7.78,9.7,5.7,6.37,5.03,6.14,23.85,9.3,0.41,0.46,0.36,0.46,0.3,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2011-05-01,2011,5,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,4.2,,5.4,614.12,655.56,572.69,628.19,4.54,9.7,353.66,392.06,315.26,382.6,12.1,9.2,18.36,19.22,17.5,17.7,2.94,9.8,4.42,4.5,4.2,4.2,-2.24,9.7,823.25,853.64,792.87,840.84,7.89,9.8,6.38,7.06,5.4,5.4,-4.7,9.4,0.47,0.52,0.42,0.51,11.71,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2011-06-01,2011,6,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,4.1,,4.4,640.76,679.76,601.76,667.7,13.77,9.7,386.48,434.56,347.32,434.56,26.33,9.2,17.97,18.78,17.15,17.7,2.27,9.9,4.29,4.61,3.98,4.1,-6.17,9.7,864.79,899.91,837.17,899.91,17.48,9.8,5.49,6.23,4.75,4.97,-8.78,9.5,0.51,0.57,0.46,0.57,25.53,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2011-07-01,2011,7,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,5,,5,681.2,719.85,642.55,677.64,15.87,9.7,437.62,481.03,394.21,439.04,26.31,9.3,17.92,18.93,17.13,18.93,8.34,9.9,4.15,4.57,3.91,4.57,3.06,9.7,926.48,960.72,892.24,918.73,20.73,9.8,5.15,5.74,4.56,5,-5.8,9.5,0.58,0.64,0.52,0.58,25.73,9.9
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2011-08-01,2011,8,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,690.1,725.67,654.53,725.58,31.6,9.7,442.02,480.99,403.05,455.57,32.09,9.3,19.34,20.73,18.42,20.73,20.3,9.9,4.66,5.21,4.32,5.21,17.42,9.7,943.57,976.91,913.03,976.91,35.43,9.8,5.16,5.91,4.69,5.91,20.97,9.5,0.58,0.63,0.53,0.6,31.96,9.9
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2011-09-01,2011,9,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,6.2,,,739.99,777.33,702.65,774.81,31.76,9.7,457.23,532.86,420.81,532.86,60.69,9.3,21.32,23.16,20.25,23.16,29.07,9.9,5.28,6.2,4.9,6.2,37.03,9.8,1001.47,1045.8,964.27,1045.8,38.96,9.8,6.23,6.99,5.46,6.49,41.28,9.6,0.61,0.7,0.56,0.7,59.42,9.9
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2011-10-01,2011,10,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,8,790.58,829.43,751.73,794.73,29.54,9.7,530.39,578.59,457.82,457.82,36.66,9.3,23.94,25.22,22.66,24.54,37.6,9.9,6.31,6.84,5.77,6.77,53.72,9.8,1075.71,1110.6,1040.83,1045.03,35.14,9.8,6.69,18.31,6,18.31,307.36,9.6,0.7,0.76,0.61,0.61,36.71,9.9
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2011-11-01,2011,11,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,809.73,846.45,735.38,735.38,39.58,9.7,462.26,504.58,419.94,420.24,35.24,9.3,25.2,26.32,24.08,25.67,54.99,9.9,6.87,7.38,6.48,7.38,79.22,9.8,1070.68,1110.55,968.85,968.85,41.71,9.8,20.08,26.6,8.11,8.11,79.2,9.6,0.61,0.67,0.56,0.56,36.01,9.9
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2011-12-01,2011,12,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,745.85,785.64,706.07,779.68,50.94,9.7,420.65,463.74,383.74,463.74,56.02,9.3,26.26,27.46,25.11,27.46,71.02,9.9,7.51,8.06,6.99,8.06,103.94,9.8,980.96,1019.81,949.49,1019.81,51.23,9.8,7.57,10.8,4.34,8,66.56,9.6,0.56,0.62,0.51,0.62,56.45,9.9
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2012-01-01,2012,1,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,9,,,793.52,834.01,753.02,767.07,56.48,9.8,461.94,501.61,422.28,457.82,70.01,9.4,28.15,29.5,26.85,29.5,99.25,9.9,8.18,9,7.66,9,156.8,9.8,1031.09,1069.97,992.2,997.46,55.37,9.8,8.76,10.49,7.03,8,80.68,9.6,0.62,0.67,0.56,0.61,70.53,9.9
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2012-02-01,2012,2,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,9,,,779.43,835.87,741.77,835.87,73.98,9.8,461.66,496.74,426.58,472.13,102.47,9.4,30.28,31.68,28.87,29.97,114.5,10,9.15,9.79,8.51,9,182.27,9.8,1011.79,1069.69,979.13,1069.69,71.18,9.9,7.96,8.1,7.81,7.83,68.65,9.7,0.62,0.66,0.57,0.63,102.16,9.9
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2012-03-01,2012,3,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,8,,,852.33,895.92,808.73,881.84,56.76,9.8,473.44,623.75,440.64,623.75,102.58,9.4,30.52,31.84,27.84,27.84,65.29,10,9.16,9.7,8,8,94.4,9.8,1085.42,1162.92,1044.87,1162.92,58.06,9.9,8.26,8.62,7.73,7.73,41.62,9.7,0.63,0.82,0.59,0.82,100.66,9.9
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2012-04-01,2012,4,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,899.27,942.81,855.73,864.3,43.74,9.8,619.21,695.79,542.62,554.37,60.73,9.4,27.93,29.46,24.32,24.32,36.2,10,8.16,8.79,6.48,6.48,48.46,9.8,1192.42,1230.15,1134.1,1134.1,42.12,9.9,7.87,8.63,7.12,7.97,29.93,9.7,0.82,0.92,0.72,0.73,59.88,9.9
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2012-05-01,2012,5,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,878.82,949.85,837.65,949.85,51.2,9.8,559.31,622.31,496.32,532.86,39.27,9.4,24.09,25.68,22.5,25.61,44.69,10,6.61,7.21,6.01,6.7,59.59,9.8,1158.22,1215.34,1115.38,1215.34,44.54,9.8,8.34,9.12,7.31,7.31,35.29,9.6,0.74,0.82,0.65,0.71,39.79,9.9
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2012-06-01,2012,6,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,969.17,1019.26,880.87,880.87,31.93,9.7,532.6,586.79,478.41,561.4,29.19,9.3,25.92,27.23,24.62,25.26,42.75,9.9,6.8,7.11,6.49,6.8,65.79,9.8,1238.66,1278.16,1152.06,1152.06,28.02,9.8,7.42,8.32,6.52,6.86,37.93,9.6,0.71,0.78,0.64,0.74,29.54,9.9
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2012-07-01,2012,7,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,894.02,945.32,842.72,930.69,37.34,9.7,555.78,607.73,504.12,607.73,38.42,9.3,25.51,26.65,24.36,26.18,38.29,9.9,6.94,7.4,6.47,7.07,54.53,9.7,1172.62,1215.64,1129.6,1214.78,32.22,9.8,7.12,7.88,6.36,6.56,31.18,9.5,0.74,0.8,0.67,0.8,38.44,9.9
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2012-08-01,2012,8,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,947.32,998.25,896.39,952.43,31.26,9.7,609.13,662.36,555.9,653.11,43.36,9.3,26.6,27.78,25.42,27.12,30.8,9.9,7.16,7.59,6.73,7.42,42.47,9.7,1230.84,1270.57,1191.1,1246.47,27.59,9.8,6.73,7.42,6.03,6.36,7.67,9.5,0.81,0.87,0.74,0.86,42.84,9.9
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2012-09-01,2012,9,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,969.34,1016.88,921.79,949.3,22.52,9.7,648.09,701.56,594.61,699.33,31.24,9.2,27.6,28.81,26.4,27.52,18.82,9.9,7.57,8.05,7.09,7.67,23.72,9.7,1271.02,1317.76,1224.28,1257.89,20.28,9.8,6.58,7.22,5.95,6.71,3.45,9.5,0.86,0.92,0.79,0.92,30.83,9.8
ETH,Ethiopia,Afar,ZONE2,Abaala,13.36,39.76,gid_133600000397600000,2012-10-01,2012,10,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,965.1,1009.32,920.88,968.82,21.9,9.7,698.71,753.21,568.09,568.09,24.08,9.2,27.95,29.16,26.06,26.06,6.18,9.9,7.78,8.25,6.89,6.89,1.83,9.7,1278.46,1320.07,1236.84,1240.82,18.73,9.8,6.97,7.59,6.35,7.23,-60.53,9.4,0.92,0.99,0.75,0.75,23.61,9.8
